CUSEC;DISTRITO;TIPO;Shape_Area;M2V;HMC;PSH;PSV;V5P;PTV5
5029710023;10;SECCION CENSAL;62230.8894223;96.2111455108359;35.1741219203167;2.53532182103611;2.6260162601626;5.88235294117647;2.4390243902439
5029710024;10;SECCION CENSAL;28884.0087919;97.6719367588933;36.9397268594705;2.49671052631579;2.56418918918919;15.2832674571805;6.75675675675676
5029710025;10;SECCION CENSAL;11427.6439798;75.1566156615661;29.9354054598435;2.37393162393162;2.51357466063348;20.1620162016202;7.9185520361991
5029710026;10;SECCION CENSAL;11204.4659055;65.1431079894644;28.6970463276321;2.16129032258064;2.25992063492063;13.5206321334504;5.35714285714286
5029710027;10;SECCION CENSAL;40543.4530521;89.5412647374062;34.0327125060321;2.37404580152672;2.53532608695652;15.112540192926;6.25
5029710028;10;SECCION CENSAL;28640.6799139;83.6349707075259;31.7557887673369;2.4357848518112;2.6075205640423;20.2794051374493;7.99059929494712
5029710029;10;SECCION CENSAL;61184.2933031;71.8601553829079;28.4286246573272;2.2781954887218;2.49725274725275;17.9317931793179;6.86813186813187
5029710030;10;SECCION CENSAL;83933.9312015;78.5062761506276;30.457983822618;2.44590643274854;2.57781201848998;14.166168559474;5.70107858243452
5029710031;10;SECCION CENSAL;50713.1709325;84.0417348608838;34.5965983708919;2.32761904761905;2.42460317460317;11.2929623567921;3.96825396825397
5029710032;10;SECCION CENSAL;633855.493084;78.5715287517531;31.6121339802581;2.35749588138385;2.46299483648881;14.6051712089448;6.02409638554217
5029710033;10;SECCION CENSAL;525957.27786;89.4976258309592;32.6089650485075;2.67079207920792;2.77377892030848;7.78498609823911;3.8560411311054
5029710034;10;SECCION CENSAL;45981.9664494;76.814126394052;33.6216165069441;2.19591836734694;2.27004219409283;11.6171003717472;4.21940928270042
5029710035;10;SECCION CENSAL;137814.439223;134.786039453718;47.0855179436204;2.75416666666667;2.82478632478632;0.0;0.0
5029710036;10;SECCION CENSAL;18564.6209977;73.5922053231939;29.458574370813;2.35874439461883;2.48699763593381;18.4410646387833;8.03782505910166
5029710037;10;SECCION CENSAL;2068038.9314;82.9141221374046;32.2380820356911;2.55750798722045;2.59061488673139;6.74578388507183;3.23624595469256
5029710038;10;SECCION CENSAL;60168.1145363;64.8340389500423;27.7344764324019;2.23674242424242;2.33399209486166;11.6850127011008;4.54545454545455
5029710039;10;SECCION CENSAL;136636.733917;94.2663514578408;36.2401552255745;2.4922480620155;2.60851926977688;3.03265940902022;1.41987829614604
5029710040;10;SECCION CENSAL;22590.7740608;101.349448685327;36.7833858483499;2.70412844036697;2.75467289719626;0.424088210347752;0.233644859813084
5029710041;10;SECCION CENSAL;60060.3418671;102.997429305913;37.7314617812464;2.64625850340136;2.71269177126918;1.38817480719794;0.697350069735007
5029710042;10;SECCION CENSAL;48140.9163113;100.694131594547;36.1568914429128;2.66930379746835;2.77467105263158;1.8968583283936;0.822368421052632
5029710043;10;SECCION CENSAL;120639.440935;91.3811224489796;34.4559234548964;2.580814717477;2.63624161073826;3.5132382892057;1.61073825503356
5029710044;10;SECCION CENSAL;59011.6355014;96.7534775888717;38.1048277403088;2.4980694980695;2.53228962818004;1.85471406491499;0.782778864970646
5029710045;10;SECCION CENSAL;94032.1270622;98.0740384615385;36.4616728179228;2.63959390862944;2.69430051813471;0.0;0.0
5029710046;10;SECCION CENSAL;43796.1850284;94.4506816359262;34.463978275163;2.58982346832814;2.74367436743674;0.200481154771451;0.11001100110011
5029710047;10;SECCION CENSAL;52248.0165284;99.8298662704309;39.6174135485613;2.46520146520147;2.51588785046729;0.0;0.0
5029710048;10;SECCION CENSAL;152322.235263;93.2512204280886;32.9901086531065;2.75103305785124;2.82396606574761;4.05557641757417;2.12089077412513
5029710049;10;SECCION CENSAL;236350.494321;99.6288770053476;37.5262785649831;2.64493758668516;2.68591549295775;1.0487676979549;0.563380281690141
5029710050;10;SECCION CENSAL;157202.542209;92.7214554579674;32.184380849554;2.68802698145025;2.88245931283906;6.14805520702635;3.43580470162749
5029710051;10;SECCION CENSAL;54705.6686366;86.1083722906927;29.0886731021252;2.91554467564259;3.01137800252845;18.0520570948783;9.10240202275601
5029710052;10;SECCION CENSAL;70909.157656;89.8147554129912;35.3320427487509;2.47912524850895;2.54489795918367;3.20769847634322;1.42857142857143
5029710053;10;SECCION CENSAL;123562.326187;93.0088826554465;35.4410632840013;2.57400722021661;2.61811505507956;4.53482935951379;2.203182374541
5029710054;10;SECCION CENSAL;72843.4589719;92.7794547224927;33.1430061864079;2.68848167539267;2.7719298245614;3.89483933787731;1.88933873144399
5029710055;10;SECCION CENSAL;403027.852176;92.8516483516484;32.576403705269;2.77439024390244;2.8393135725429;3.79120879120879;2.02808112324493
5029710056;10;SECCION CENSAL;65830.6662428;75.641592920354;31.1867671460177;2.31794871794872;2.41066666666667;15.1548672566372;5.33333333333333
5029710057;10;SECCION CENSAL;1861180.72248;88.0147475893364;30.6284167628102;3.04784688995215;3.08723747980614;14.8090005232862;7.75444264943457
5029710058;10;SECCION CENSAL;35307.0115091;92.2832244008715;36.063606975712;2.49005424954792;2.55;3.48583877995643;1.48148148148148
5029710059;10;SECCION CENSAL;42862.2769531;99.2668997668998;39.3600751100751;2.44444444444444;2.52352941176471;1.74825174825175;0.588235294117647
5029710060;10;SECCION CENSAL;95032.7033703;105.298174442191;37.6862983038381;2.72375690607735;2.76577840112202;0.50709939148073;0.280504908835905
5029710061;10;SECCION CENSAL;51868.8546602;98.4777376654633;36.0625472504152;2.66091051805338;2.75609756097561;2.18289085545723;1.13821138211382
5029710062;10;SECCION CENSAL;44987.4076999;96.4192073170732;38.2497432931856;2.48015122873346;2.51823416506718;1.44817073170732;0.575815738963532
5029710063;10;SECCION CENSAL;62364.5291678;119.770529547199;44.6479155246137;2.62173038229376;2.67556468172485;0.0;0.0
5029710064;10;SECCION CENSAL;116838.318457;99.0817155756208;37.2404283351341;2.5906432748538;2.65906362545018;2.61851015801354;0.960384153661465
5029710065;10;SECCION CENSAL;96545.6593125;101.103687867451;35.2615368829714;2.82628398791541;2.86523736600306;0.0;0.0
5029710066;10;SECCION CENSAL;224876.018814;104.704668838219;38.314631089497;2.59802538787024;2.67732558139535;5.91748099891422;2.47093023255814
5029710067;10;SECCION CENSAL;85039.6180996;106.32074438971;36.7007615356946;2.81944444444444;2.88625592417062;0.985221674876847;0.4739336492891
5029710068;10;SECCION CENSAL;94508.837442;90.2885572139303;36.676129158131;2.5843137254902;2.64658634538153;4.7040971168437;2.40963855421687
5029710069;10;SECCION CENSAL;68007.4365702;89.4683267802534;31.3158175906278;2.77791262135922;2.86125;4.93665356050677;2.625
5029710070;10;SECCION CENSAL;25408.7363203;99.7270935960591;37.8613778175846;2.54385964912281;2.62953367875648;1.08374384236453;0.259067357512953
5029710071;10;SECCION CENSAL;44320.5034079;102.010793650794;37.5708587202995;2.63819095477387;2.71084337349398;1.33333333333333;0.688468158347676
5029710072;10;SECCION CENSAL;67601.3257185;124.956989247312;42.08571864217;3.05902777777778;3.09122807017544;0.0;0.0
5029710073;10;SECCION CENSAL;46872.6168955;90.7717930545712;35.4642817879885;2.50936967632027;2.61634103019538;5.29531568228106;2.30905861456483
5029710074;10;SECCION CENSAL;91614.95801;108.5;35.8919537167977;2.99882214369847;3.03456495828367;0.0;0.0
5029710075;10;SECCION CENSAL;18357.7923035;90.0;34.0422971991599;2.51637279596977;2.6498673740053;0.0;0.0
5029710076;10;SECCION CENSAL;36194.7829196;92.86709367494;33.7552992037121;2.60751565762004;2.70932754880694;4.64371497197758;2.38611713665944
5029710077;10;SECCION CENSAL;58967.6449501;101.870011402509;38.2098256480681;2.56058394160584;2.62968515742129;2.10946408209806;1.04947526236882
5029710078;10;SECCION CENSAL;97610.9618466;101.876804619827;39.1226740455567;2.54034229828851;2.5975;0.0;0.0
5029710079;10;SECCION CENSAL;224120.095723;103.022740193292;34.2878931239058;2.90280065897858;3.00682593856655;5.90238365493757;3.07167235494881
5029710080;10;SECCION CENSAL;2217586.34405;102.657697121402;32.2863530196743;3.06877323420074;3.12689393939394;5.45124167171411;2.84090909090909
5029710081;10;SECCION CENSAL;136932.090931;85.6401384083045;28.8028004289561;2.89724310776942;2.97554697554698;9.68858131487889;4.89060489060489
5029710082;10;SECCION CENSAL;51297.9371574;100.973313925279;34.3366110899048;2.83104395604396;2.91101694915254;0.776322173702086;0.423728813559322
5029710083;10;SECCION CENSAL;482951.552113;104.895901639344;34.422672777043;2.93269230769231;3.01980198019802;0.0;0.0
5029710084;10;SECCION CENSAL;148434.46593;116.458448753463;36.986534603451;3.05684210526316;3.10920770877944;0.0;0.0
5029710085;10;SECCION CENSAL;253970.406369;83.0053852526926;30.605463908814;2.61822125813449;2.70931537598204;14.5816072908036;6.95847362514029
5029710086;10;SECCION CENSAL;189824.994379;94.317238267148;33.6230934304755;2.7665418227216;2.81218274111675;0.451263537906137;0.253807106598985
5029710087;10;SECCION CENSAL;952105.1386;75.8980490874764;27.6708223040939;2.67281879194631;2.76083188908146;9.98116760828625;4.8526863084922
5029710088;10;SECCION CENSAL;67742.1042872;106.792140641158;36.5323545872159;2.86094674556213;2.92586989409985;0.0;0.0
5029710089;10;SECCION CENSAL;68044.6876726;107.097968936679;35.2665557559152;2.94200351493849;3.02712477396022;0.0;0.0
5029710090;10;SECCION CENSAL;99072.7290637;94.5588442565187;35.9066240151754;2.49823943661972;2.5475763016158;3.87596899224806;1.79533213644524
5029710091;10;SECCION CENSAL;25628.5503156;93.8553412462908;34.2934725153316;2.66403162055336;2.73983739837398;0.519287833827893;0.203252032520325
5029711001;11;SECCION CENSAL;2.93340502393E8;143.310210444271;51.7685575839545;3.05273069679849;3.17843137254902;1.04873534855028;0.588235294117647
5029711002;11;SECCION CENSAL;4443646.15713;119.83110367893;47.026761282196;2.35211267605634;2.42909090909091;5.38922155688623;2.54545454545455
5029711003;11;SECCION CENSAL;6328417.3551;144.032494279176;51.5208220782004;2.62203791469194;2.72872996300863;2.39493899683687;0.986436498150431
5029711004;11;SECCION CENSAL;5.09224001566E7;130.93756503642;53.2301298250831;3.04784688995215;3.13793103448276;3.2967032967033;1.72413793103448
5029711006;11;SECCION CENSAL;1.38278854522E7;112.395148669797;39.4108292010246;2.67641325536062;2.91507430997877;12.5273124544792;6.15711252653928
5029711007;11;SECCION CENSAL;7507387.01615;121.74651810585;42.4339692008898;2.64028776978417;2.71182266009852;4.26884650317893;2.21674876847291
5029711008;11;SECCION CENSAL;1564072.12275;134.383087764254;46.5249063440758;2.69587628865979;2.79181494661922;4.65264499681326;2.31316725978648
5029711009;11;SECCION CENSAL;305532.497184;107.372400756144;39.0678034467829;2.62644628099174;2.68866328257191;5.34927627438641;2.53807106598985
5029711010;11;SECCION CENSAL;487443.772377;122.002528445006;39.4377203007705;2.88224956063269;2.9981718464351;5.42682926829268;2.92504570383912
5029711011;11;SECCION CENSAL;6581331.63119;108.665500349895;39.4616397536816;2.82797731568998;2.88803088803089;1.67112299465241;0.772200772200772
5029711012;11;SECCION CENSAL;6782832.83795;243.675862068966;84.2250903119869;2.78630136986301;2.80939226519337;0.491642084562439;0.276243093922652
5029711013;11;SECCION CENSAL;8752017.54565;179.795642374155;44.2424219742158;2.87368421052632;3.11643835616438;2.78388278388278;1.59817351598174
5029711015;11;SECCION CENSAL;261597.287804;137.194607268464;44.3504417129546;2.98251748251748;3.0573476702509;0.195388823759281;0.1194743130227
5029711016;11;SECCION CENSAL;268079.516587;97.4680954700438;34.6395709185921;2.65588615782665;2.77807848443843;8.13443740867024;3.65358592692828
5029711017;11;SECCION CENSAL;6547192.93002;142.84584178499;53.0899828377784;2.61618798955614;2.67914438502674;3.69261477045908;1.33689839572193
5029711018;11;SECCION CENSAL;319311.28584;120.921735604217;41.8373142950778;2.70614035087719;2.81735159817352;2.75526742301459;1.14155251141553
5029711019;11;SECCION CENSAL;91461.8558872;140.799283154122;44.0330124501185;3.09689213893967;3.17823639774859;0.944510035419126;0.562851782363977
5029712001;12;SECCION CENSAL;1.82481087836E7;129.638794567063;42.4690155287464;2.72502805836139;2.88703923900119;6.87808896210873;2.37812128418549
5029712002;12;SECCION CENSAL;9204156.16403;221.474820143885;75.0307829926534;3.14285714285714;3.23745819397993;1.5495867768595;1.00334448160535
5029712003;12;SECCION CENSAL;2.32472908959E7;116.60782396088;44.3710079000056;2.51022864019254;2.65057179161372;5.60882070949185;2.54129606099111
5029712004;12;SECCION CENSAL;4690282.44822;93.194880744619;33.7149385892187;2.50505050505051;2.79099678456592;21.1405529953917;9.0032154340836
5029712005;12;SECCION CENSAL;320598.479292;81.312434691745;27.4251864955701;2.68820224719101;2.97204968944099;25.8098223615465;12.111801242236
5029712006;12;SECCION CENSAL;2522048.1959;95.7831564986737;35.3035050697739;2.36505460218409;2.66901408450704;15.6332453825858;6.51408450704225
5029712007;12;SECCION CENSAL;64821.6156156;83.033033033033;31.459948447813;2.36702127659574;2.60233918128655;20.5992509363296;8.96686159844055
5029712008;12;SECCION CENSAL;71661.3885075;83.8632268632269;29.77050746185;2.47667342799189;2.81336405529954;25.5528255528255;11.0599078341014
5029712009;12;SECCION CENSAL;1.19310776337E8;193.01866251944;32.8733017316267;3.46515397082658;3.67986230636833;3.04022450888681;1.54905335628227
5029712010;12;SECCION CENSAL;3559565.50212;161.954545454545;58.3654947298563;2.80654761904762;2.85757575757576;2.22693531283139;1.21212121212121
;;;9.71962672779178E8;90.35;35.548;2.41492545361408;2.55643357366849;11.489081409369;4.68600050659465
